,Date,Demanda,GasNatural,Uranio,Hidráulica,Eólica,Otras renovables,Residuos renovables,Solar,value,weekend,Month,Weekday,Year
736,2022-01-06,617.9363510000001,4.969137,3.68,60.82919,204.61548,14.546765,2.7383665,59.576695,215.855833,0,1,3,2022
737,2022-01-07,703.00457,4.728703,3.88,61.838211,216.527989,14.99634,2.2385335,59.860436,203.44625,0,1,4,2022
738,2022-01-08,686.615314,4.609169,3.88,56.449569,267.811847,14.894217,2.7423175,47.439795,119.24375,1,1,5,2022
739,2022-01-09,657.0999039999999,4.674661,3.88,48.002614,393.254849,14.074749,2.7565735,44.203273,217.264583,1,1,6,2022
740,2022-01-10,756.621212,4.474059,3.76,71.548075,307.710197,14.262652,2.712497,40.68813299999999,223.163333,0,1,0,2022
741,2022-01-11,771.7110779999999,4.581972,3.72,72.597988,244.617623,14.453605,2.5624455,50.307107,206.068333,0,1,1,2022
742,2022-01-12,777.310213,4.683885,3.61,64.169849,263.677608,13.920899,2.562569,61.675708,215.105,0,1,2,2022
743,2022-01-13,788.5722830000001,4.563578,3.28,92.77688,129.536027,14.360583,2.5328815,59.606967,202.947083,0,1,3,2022
744,2022-01-14,796.150956,4.72322,3.32,94.155755,84.743818,14.366433,2.676484,58.259238,218.818333,0,1,4,2022
745,2022-01-15,717.1641430000001,4.771811,3.32,91.897093,62.950581,14.891587,2.676911,59.16451,213.09625,1,1,5,2022
746,2022-01-16,672.3810679999999,4.756862,3.32,77.930848,65.18016300000001,14.354932000000002,2.675375,62.745732,244.669583,1,1,6,2022
747,2022-01-17,790.794183,4.633407,3.32,86.795307,77.14612600000001,13.525899,2.476877,67.801958,222.73,0,1,0,2022
748,2022-01-18,809.453033,4.717437,3.16,88.297909,51.623799,12.981925,2.363763,68.32803799999999,213.160833,0,1,1,2022
749,2022-01-19,813.885767,4.611154,3.14,79.457701,96.967658,13.026329,2.386105,67.220999,190.639167,0,1,2,2022
750,2022-01-20,813.8411040000001,4.445955,2.95,69.43113199999999,209.238105,13.42084,2.3591265,67.518356,179.089583,0,1,3,2022
751,2022-01-21,812.933383,3.885118,2.73,55.317069,308.179115,13.307717,2.1412415,69.101208,190.414583,0,1,4,2022
752,2022-01-22,728.5318860000001,3.618202,2.73,52.918314,175.449539,13.299016,2.364156,62.11274900000001,201.34,1,1,5,2022
753,2022-01-23,681.487178,3.885908,2.73,66.034786,95.110333,12.458141,2.453139,50.314279,226.99875,1,1,6,2022
754,2022-01-24,800.222601,3.60379,2.81,93.488907,82.523812,12.443726,2.5005665,47.612781000000005,224.236667,0,1,0,2022
755,2022-01-25,803.957158,3.570049,2.81,75.78536,103.98276,13.221994,2.529914,48.140925,236.77125,0,1,1,2022
756,2022-01-26,800.205701,3.645194,2.65,82.579864,126.042576,13.006553,2.551505,40.202561,232.502083,0,1,2,2022
757,2022-01-27,794.878473,3.67169,2.42,66.981804,135.88542900000002,13.439819,2.5112635,53.780999,224.587917,0,1,3,2022
758,2022-01-28,786.143822,3.73845,2.49,54.868246,214.710929,13.543537,2.5036525000000003,73.22846000000001,223.355,0,1,4,2022
759,2022-01-29,698.9690159999999,3.826151,2.49,54.098189,116.010519,13.43895,2.534727,74.005466,230.504583,1,1,5,2022
760,2022-01-30,648.503898,4.266669,2.49,52.944092,92.209933,13.311072,2.499095,62.41604,221.817083,1,1,6,2022
761,2022-01-31,761.8327830000001,4.073848,2.61,50.224619,292.30757,12.87217,2.481409,65.610512,206.54125,0,1,0,2022
762,2022-02-01,774.260763,3.986562,2.76,43.991863,314.68843300000003,12.455321,2.559677,77.020765,210.17625,0,2,1,2022
763,2022-02-02,762.494554,4.29992,2.69,45.799616,144.39986,13.256422,2.634771,81.477727,207.89,0,2,2,2022
764,2022-02-03,760.780897,4.176055,2.55,44.746372,84.006011,13.34214,2.563991,60.721868,197.02625,0,2,3,2022
765,2022-02-04,756.8966409999999,4.522922,2.7,43.792116,105.636059,13.298416,2.648,36.540589,198.3725,0,2,4,2022
766,2022-02-05,682.674839,4.803998,2.7,27.914378,195.884474,12.930404,2.68725,52.746763,190.4675,1,2,5,2022
767,2022-02-06,635.24708,4.833377,2.7,32.253266,153.015786,13.212727,2.688971,65.76629700000001,206.462083,1,2,6,2022
768,2022-02-07,746.724421,4.906907,2.77,34.202998,235.313763,13.106347,2.636666,82.80437500000001,203.698333,0,2,0,2022
769,2022-02-08,756.6787240000001,4.850046,2.93,35.435235,136.930457,14.035897,2.597517,80.866253,210.524583,0,2,1,2022
770,2022-02-09,755.748252,4.927658,3.22,44.356763,103.128742,14.139767,2.6548025,74.624488,205.7025,0,2,2,2022
771,2022-02-10,762.082393,4.754533,3.09,52.361554,50.506982,13.3145,2.618812,68.14196100000001,196.492917,0,2,3,2022
772,2022-02-11,754.633793,4.601991,3.02,57.390492,74.347414,13.213434,2.630877,64.327691,198.938333,0,2,4,2022
773,2022-02-12,679.947691,4.539372,3.02,46.116569000000005,52.034891,13.357583,2.691651,54.192992,164.044167,1,2,5,2022
774,2022-02-13,635.7765280000001,4.754457,3.02,28.136996,250.749109,13.121155,2.664562,45.00394,183.32375,1,2,6,2022
775,2022-02-14,741.71903,4.717298,3.04,36.444867,303.724432,12.730901,2.6493725,75.18673700000001,199.944583,0,2,0,2022
776,2022-02-15,759.124039,4.890327,3.26,43.54655,240.04665,12.580269,2.48127,85.809003,178.09125,0,2,1,2022
777,2022-02-16,758.26598,5.075391,3.23,27.849294,321.315067,12.307125,2.451234,68.937567,163.409167,0,2,2,2022
778,2022-02-17,744.05002,4.63812,3.01,42.871459,180.262017,13.079813,2.554138,86.086459,184.25625,0,2,3,2022
779,2022-02-18,735.4270479999999,4.763782,2.88,47.616089,150.23137599999998,13.612342,2.5342615,80.89383,137.757917,0,2,4,2022
780,2022-02-19,677.9925579999999,4.618873,2.88,33.037434999999995,233.207092,14.021915000000002,2.5932535,50.918618,162.642083,1,2,5,2022
781,2022-02-20,628.491111,4.376267,2.88,39.444094,142.157428,13.819887,2.547463,87.85836499999999,183.317917,1,2,6,2022
782,2022-02-21,726.59717,4.032376,2.88,40.14206,197.196194,13.704851,2.6025145000000003,96.81605,179.739167,0,2,0,2022
783,2022-02-22,734.120281,4.188377,3.01,41.178103,181.363677,14.105458,2.664892,100.820525,195.862083,0,2,1,2022
784,2022-02-23,732.237567,4.107594,2.97,47.705327,111.784252,13.380933,2.6421460000000003,68.553235,205.6025,0,2,2,2022
785,2022-02-24,736.907737,4.080314,3.38,53.455103,135.559761,14.087952,2.6972805,44.363353,240.13125,0,2,3,2022
786,2022-02-25,742.820885,4.289793,3.47,47.803921,303.648468,13.906098,2.7101985,32.173438,261.112083,0,2,4,2022
787,2022-02-26,670.693047,4.335014,3.47,48.600059,178.888838,13.957716,2.715881,31.268463,256.8375,1,2,5,2022
788,2022-02-27,618.013898,4.292989,3.47,48.49728,66.641313,13.007613,2.4942685,57.820525,277.775,1,2,6,2022
789,2022-02-28,697.748424,4.555754,3.99,40.280311000000005,66.294226,13.826017,2.315097,89.46195600000001,258.65875,0,2,0,2022
790,2022-03-01,722.629686,4.616522,4.07,46.023597,131.054193,14.504536,2.176565,90.755057,254.030417,0,3,1,2022
791,2022-03-02,735.689298,4.48808,4.2,49.942987,191.23772,13.540314,2.3625005,86.81113,341.522917,0,3,2,2022
792,2022-03-03,742.779369,4.395864,4.21,58.474115,184.143551,14.113569,2.5178495,38.455945,340.695417,0,3,3,2022
793,2022-03-04,743.386909,4.223983,3.86,48.507676,285.856794,14.615314,2.6571175,64.57594,366.549583,0,3,4,2022
794,2022-03-05,660.787324,4.280972,3.86,58.040041,165.91769200000002,14.650826,2.6745755,61.477549,379.03125,1,3,5,2022
795,2022-03-06,620.2514719999999,4.127285,3.86,54.900447,132.185701,14.489239,2.5969955,70.920839,442.5375,1,3,6,2022
796,2022-03-07,732.4931330000001,4.053549,4.58,69.77714200000001,105.564283,14.424956,2.574323,53.399327,544.98375,0,3,0,2022
797,2022-03-08,735.113962,4.164919,4.72,46.121917,170.856247,14.024229,2.5354205000000003,57.502969,472.970417,0,3,1,2022
798,2022-03-09,726.757341,4.287265,5.08,52.490352,161.773514,13.527277,2.5834565,79.711524,369.7475,0,3,2,2022
799,2022-03-10,722.215252,4.177678,5.21,44.982557,203.952628,14.136726,2.6026105,78.466594,284.57875,0,3,3,2022
800,2022-03-11,731.329705,4.290431,4.96,50.819985,251.17931,14.248226,2.592602,26.697465,246.05125,0,3,4,2022
801,2022-03-12,642.182296,4.207847,4.96,49.356136,233.443773,14.079642,2.813238,66.088438,247.889583,1,3,5,2022
802,2022-03-13,593.322595,4.048553,4.96,50.738052,164.167283,13.54704,2.8508795,83.84744099999999,251.704167,1,3,6,2022
803,2022-03-14,726.3644429999999,4.103227,4.1,53.879745,360.837584,12.263285,2.7800955,19.631606,249.66375,0,3,0,2022
804,2022-03-15,727.2516459999999,4.058297,3.96,78.979217,326.436223,13.0266,2.760812,20.187362,263.647083,0,3,1,2022
805,2022-03-16,728.889512,4.121777,3.94,86.23634,208.154855,13.54839,2.8661895,12.126506,217.125417,0,3,2,2022
806,2022-03-17,726.4253050000001,4.096516,4.62,56.761152,395.206543,14.022064,2.967838,24.414684000000005,232.282083,0,3,3,2022
807,2022-03-18,704.8330119999999,4.184126,4.58,64.052861,206.633565,14.040993,2.9769025,39.665644,221.91125,0,3,4,2022
808,2022-03-19,624.061488,4.278635,4.58,53.374582,140.948172,13.284053,2.994645,50.218991,207.1125,1,3,5,2022
809,2022-03-20,591.749465,4.334079,4.58,43.674303,240.672528,11.818312,2.9907315,46.892575,229.71125,1,3,6,2022
810,2022-03-21,698.5503050000001,4.302226,5.04,44.797134,285.448645,11.092488,2.897348,33.132257,226.1425,0,3,0,2022
811,2022-03-22,717.641,4.392356,5.07,51.763324,308.131853,11.785382,2.779124,37.62449,212.436667,0,3,1,2022
812,2022-03-23,719.548211,4.480068,5.06,63.700794,280.668622,13.415209999999998,2.8098765,28.878525,225.7125,0,3,2,2022
813,2022-03-24,725.071963,4.570306,5.08,75.864656,227.586942,13.680388,2.832151,23.234479,263.85125,0,3,3,2022
814,2022-03-25,706.7664520000001,4.527385,4.88,68.447001,187.349187,13.986914,2.5899035,27.840985,237.445417,0,3,4,2022
815,2022-03-26,631.663488,4.636958,4.88,64.780328,117.391578,13.761851,2.557088,44.19876,219.422609,1,3,5,2022
816,2022-03-27,554.0561580000001,4.983416,4.88,44.230894,119.648473,13.578252,2.4926785,73.72179200000001,231.71875,1,3,6,2022
817,2022-03-28,677.673545,5.038775,4.73,55.131798,177.535133,14.028414,2.5468655,60.710992000000005,248.097083,0,3,0,2022
818,2022-03-29,692.972303,5.090669,4.54,67.287451,65.512528,14.341705,2.5513505,41.94539,255.81,0,3,1,2022
819,2022-03-30,707.690926,5.15793,4.64,60.321097,187.491897,14.383919,2.3495945000000003,60.103334,239.369167,0,3,2,2022
820,2022-03-31,705.601198,5.245937,4.59,62.02046300000001,311.56419300000005,13.921624,1.787923,73.134367,224.754583,0,3,3,2022
821,2022-04-01,710.892602,5.624367,4.68,62.858495000000005,324.20962699999995,13.817472,2.177524,102.129157,225.08375,0,4,4,2022
822,2022-04-02,645.549332,5.542689,4.68,46.888839,251.770297,14.104796,2.2354615,126.199868,228.295833,1,4,5,2022
823,2022-04-03,613.758289,5.441445,4.68,36.163316,247.525747,14.211517,2.4664140000000003,116.245546,251.8675,1,4,6,2022
824,2022-04-04,744.1001530000001,5.217337,4.69,55.293854,301.60126899999995,14.475456,2.5450745,59.072441000000005,265.01625,0,4,0,2022
825,2022-04-05,762.7291389999999,5.098551,4.73,79.369582,181.09049,14.144008,2.5690745,40.656011,254.994583,0,4,1,2022
826,2022-04-06,744.533256,4.60961,4.81,68.924125,143.313486,14.376645,2.5202705,107.24445,214.792917,0,4,2,2022
827,2022-04-07,722.876934,4.849602,5.52,49.483292,296.452414,14.136298,2.476923,126.808046,154.69625,0,4,3,2022
828,2022-04-08,707.077849,4.608101,5.5,45.918688,347.050966,14.424726,2.3807815,89.37724,241.58625,0,4,4,2022
829,2022-04-09,621.527143,4.691476,5.5,63.347982,146.08863,14.688441999999998,2.6168715,91.97542,159.33125,1,4,5,2022
830,2022-04-10,574.8097560000001,4.558575,5.5,33.613262000000006,188.863604,13.774085,2.478277,119.232251,163.1275,1,4,6,2022
831,2022-04-11,667.783117,4.160435,5.63,39.563517,342.560156,14.430887,2.3570495,78.770228,237.299583,0,4,0,2022
832,2022-04-12,687.2516189999999,4.35845,5.75,65.897653,175.159063,14.643043,2.576304,55.699514,229.435,0,4,1,2022
833,2022-04-13,685.3631790000001,4.529824,6.54,66.54319,119.452591,14.752785,2.6912205,88.568629,220.76125,0,4,2,2022
834,2022-04-14,585.21051,4.472997,6.4,50.705042,119.459917,15.022189,2.818739,114.665115,198.472917,0,4,3,2022
835,2022-04-15,536.448535,4.532405,6.4,44.066547,69.89465799999999,15.183191999999998,2.7524555,127.210344,153.85,0,4,4,2022
836,2022-04-16,551.086712,4.540933,6.4,34.889572,137.312289,14.485132,2.6133895000000003,136.416811,111.350833,1,4,5,2022
837,2022-04-17,527.2578490000001,4.420657,6.4,42.17857,124.359011,14.613809,2.6640095,123.629968,103.243333,1,4,6,2022
838,2022-04-18,580.33576,4.508447,5.74,48.861316,174.549473,14.422027,2.5832635,129.937406,112.121667,0,4,0,2022
839,2022-04-19,657.8258149999999,4.622826,5.7,52.293718,248.60784,14.755069,2.5828115,83.605878,85.189167,0,4,1,2022
840,2022-04-20,698.469112,4.637443,6.11,58.406141000000005,348.176006,13.87916,2.447714,55.80818,161.7175,0,4,2,2022
841,2022-04-21,697.710847,4.591445,5.13,74.473783,223.474693,14.647257,2.5777145,118.068868,207.76875,0,4,3,2022
842,2022-04-22,695.63789,4.615743,4.53,76.828932,179.351018,14.271394,2.734802,40.850991,86.24875,0,4,4,2022
843,2022-04-23,628.779932,4.625506,4.53,46.749444,347.508713,13.523555,2.635194,78.004244,146.946667,1,4,5,2022
844,2022-04-24,571.994039,4.49134,4.53,58.97823,169.290687,13.914706,2.6118245,124.214142,226.565833,1,4,6,2022
845,2022-04-25,654.7144549999999,4.449648,4.6,68.68108900000001,35.047695,14.001143,2.3179955,140.454514,233.78,0,4,0,2022
846,2022-04-26,677.540715,4.184632,4.41,71.71553,67.31409,14.056401,1.5335315,97.363288,220.94625,0,4,1,2022
847,2022-04-27,687.613611,4.304508,4.3,80.363956,48.844415,13.967869,1.4846355,79.848613,224.965,0,4,2,2022
848,2022-04-28,688.510063,4.353721,4.44,95.0729,90.648742,14.565099,1.5678105,80.63391700000001,214.838333,0,4,3,2022
849,2022-04-29,669.0223669999999,4.154959,4.25,98.852523,83.261468,14.5425,2.204134,136.515595,186.449167,0,4,4,2022
850,2022-04-30,592.600643,3.871432,4.25,85.7685,123.56692,14.546307,2.6273065,125.607149,177.858333,1,4,5,2022
851,2022-05-01,528.390929,3.9524,4.25,64.193616,102.147653,14.168264,2.627853,134.177458,191.80625,1,5,6,2022
852,2022-05-02,614.138744,3.902562,4.22,72.25161299999999,161.417237,13.91185,2.524433,105.900934,191.47125,0,5,0,2022
853,2022-05-03,677.3924989999999,3.892946,4.57,92.082269,187.799287,14.057953,2.421487,74.574813,202.149167,0,5,1,2022
854,2022-05-04,687.3154350000001,4.072883,4.77,105.473602,179.510926,14.607348,2.4291655,81.346981,190.7725,0,5,2,2022
855,2022-05-05,680.762673,3.769897,4.26,85.007716,202.590184,14.630777,2.3371685,135.909537,197.632083,0,5,3,2022
856,2022-05-06,668.5976380000001,3.689728,4.13,67.309008,227.599874,14.740174,2.4828165,150.72502300000002,184.86375,0,5,4,2022
857,2022-05-07,596.496276,3.547294,4.13,70.828465,153.394299,15.060923,2.475201,149.304248,172.392083,1,5,5,2022
858,2022-05-08,550.457934,3.416553,4.13,63.040916,102.719566,13.516648,2.5012575000000004,146.095509,208.736667,1,5,6,2022
859,2022-05-09,650.598557,2.917584,3.48,77.463905,63.71855,11.624047,2.483654,146.283042,208.70625,0,5,0,2022
860,2022-05-10,673.774152,2.924924,3.38,81.576205,78.83957099999999,10.565464,2.557143,146.470047,186.839167,0,5,1,2022
861,2022-05-11,678.560086,2.22248,3.21,75.61089100000001,125.222883,10.615599,2.7263315,138.74517,187.26625,0,5,2,2022
862,2022-05-12,683.9813029999999,2.013901,3.08,65.984231,132.178189,12.273509,2.69572,118.727347,202.990417,0,5,3,2022
863,2022-05-13,678.906624,2.160635,3.44,72.73129300000001,50.623599,12.371072,2.726383,138.697616,191.5525,0,5,4,2022
864,2022-05-14,613.4713449999999,2.291721,3.44,51.267485,108.11325,12.808812,2.749563,117.213686,127.228333,1,5,5,2022
865,2022-05-15,565.340711,2.457964,3.44,50.333333,200.495485,12.550787,2.706241,112.378757,195.234583,1,5,6,2022
866,2022-05-16,658.6062340000001,2.390471,3.44,60.336621,124.238426,12.933259,2.7472225,140.571115,199.357083,0,5,0,2022
867,2022-05-17,689.1595679999999,2.51347,3.73,62.90999,108.536997,12.906641,2.5611505,147.067884,194.861667,0,5,1,2022
868,2022-05-18,701.7015799999999,2.284974,3.36,57.090866,115.310674,12.645053,2.333167,134.431023,191.075417,0,5,2,2022
869,2022-05-19,716.668676,2.326725,3.42,61.096825,191.826251,12.363758,2.326609,127.3178,203.73625,0,5,3,2022
870,2022-05-20,714.896579,2.266324,3.37,58.018550000000005,209.3268,12.400321,2.369539,101.325219,178.7075,0,5,4,2022
871,2022-05-21,645.687218,2.277973,3.37,53.69022,175.48704500000002,13.33995,2.3617635,88.721118,170.56125,1,5,5,2022
872,2022-05-22,591.016568,2.491847,3.37,48.593193,158.342339,12.963308,2.4248555,89.437153,194.16125,1,5,6,2022
873,2022-05-23,692.293672,2.706779,3.61,58.675803,174.839413,12.848448,2.6715505,135.914628,180.010833,0,5,0,2022
874,2022-05-24,699.490143,2.558607,3.38,51.726035,201.269741,11.214641,2.724394,117.047223,184.573333,0,5,1,2022
875,2022-05-25,683.2039139999999,2.675259,3.58,44.931992,232.389995,11.103389,2.7353,140.680734,173.288333,0,5,2,2022
876,2022-05-26,688.9245990000001,2.571273,3.75,40.616912,245.600352,11.209232,2.712295,157.109191,168.539167,0,5,3,2022
877,2022-05-27,691.1676580000001,2.438724,3.88,42.609572,224.903655,12.130038,2.690528,156.073597,162.251667,0,5,4,2022
878,2022-05-28,628.739734,2.435895,3.88,49.08277,142.942501,12.489476,2.666224,150.335324,161.8425,1,5,5,2022
879,2022-05-29,579.5047079999999,2.61004,3.88,36.046819000000006,147.656076,12.351602000000002,2.6593375,136.732076,206.61875,1,5,6,2022
880,2022-05-30,672.096948,2.812292,3.88,46.554219,105.594118,13.028262,2.7558035,107.664942,213.821667,0,5,0,2022
881,2022-05-31,699.889965,2.766034,3.82,56.579622,53.205262000000005,13.906188,2.7799905,147.24242,210.453333,0,5,1,2022
882,2022-06-01,709.6606489999999,2.666583,3.55,51.985712,115.490106,13.347636,2.775627,126.927962,214.737917,0,6,2,2022
883,2022-06-02,714.0961110000001,2.707319,4.19,63.314456,71.622829,13.468468,2.521471,111.722897,214.504167,0,6,3,2022
884,2022-06-03,711.4604989999999,2.636175,3.94,56.879841,77.857705,14.031619,2.4680145,121.650068,203.86125,0,6,4,2022
885,2022-06-04,632.752836,2.666877,3.94,42.978215,88.411852,13.596997,2.481392,127.339103,193.654167,1,6,5,2022
886,2022-06-05,583.681514,2.943707,3.94,34.894219,81.199894,13.094271,2.465056,145.226914,194.941667,1,6,6,2022
887,2022-06-06,671.690704,2.988645,3.96,41.266277,97.977241,12.813872,2.408786,136.224109,193.320417,0,6,0,2022
888,2022-06-07,720.8173519999999,2.86915,4.57,40.126335,91.607207,13.195819,2.569659,146.100988,185.448333,0,6,1,2022
889,2022-06-08,734.652173,2.835744,4.47,39.283349,184.682507,13.472479,2.5016075,117.811971,182.669583,0,6,2,2022
890,2022-06-09,740.426075,2.855239,4.03,42.000084,163.48859299999998,13.771548,2.352266,148.82164600000002,194.350833,0,6,3,2022
891,2022-06-10,740.712627,2.760069,4.02,46.479198,128.715146,13.662621,2.572867,127.062714,190.498333,0,6,4,2022
892,2022-06-11,678.773887,2.955766,4.02,42.776413,176.72085099999998,12.665666,2.6277045,130.541882,167.060417,1,6,5,2022
893,2022-06-12,633.281978,2.837095,4.02,35.713415,203.373297,12.278937,2.582594,125.14163,200.6175,1,6,6,2022
894,2022-06-13,758.638075,2.317198,3.53,62.506621,163.955742,11.944428,2.541816,107.67773,214.045417,0,6,0,2022
895,2022-06-14,798.691052,2.304513,3.25,58.742361,87.170833,12.529336,2.3783865,113.86934,165.589583,0,6,1,2022
896,2022-06-15,816.499073,2.485936,3.39,70.242313,98.328626,13.355957,2.201128,92.130603,170.812917,0,6,2,2022
897,2022-06-16,810.3748830000001,2.333451,3.33,39.092598,107.331607,14.605475,2.208784,98.036824,177.903333,0,6,3,2022
898,2022-06-17,807.731237,2.509695,3.33,29.58281,130.593875,14.99955,2.078975,107.989953,146.535833,0,6,4,2022
899,2022-06-18,721.87437,2.342963,3.33,35.901063,191.397565,15.001497,2.016384,122.133828,122.611667,1,6,5,2022
900,2022-06-19,639.567443,2.466089,3.33,25.842689,216.582556,14.75499,2.3716395,121.346011,157.480417,1,6,6,2022
901,2022-06-20,746.482216,2.495362,3.33,34.989492,117.386349,14.31394,2.4438735,112.917239,148.027917,0,6,0,2022
902,2022-06-21,754.336941,2.563005,3.51,38.238198,97.259078,14.374023,2.6673955,102.043104,152.75,0,6,1,2022
903,2022-06-22,735.366573,2.504572,3.26,31.398422,83.972021,14.429177,2.9105505,104.105135,149.855417,0,6,2,2022
904,2022-06-23,712.2445180000001,2.6246,3.28,23.688187000000003,118.840043,14.430378,2.9034795,106.683988,137.587917,0,6,3,2022
905,2022-06-24,658.1052709999999,2.68777,3.57,25.438639,147.775687,14.530812,2.968781,144.054497,128.703333,0,6,4,2022
906,2022-06-25,634.796661,2.679951,3.57,25.905014,116.631474,14.876819,2.9475395,143.026944,117.9425,1,6,5,2022
907,2022-06-26,597.1201110000001,2.708209,3.57,26.630568,125.481718,14.528238,2.871982,145.63446,143.27,1,6,6,2022
908,2022-06-27,697.550971,2.753541,3.61,28.105104,192.056812,14.440559,2.902725,137.040846,144.664167,0,6,0,2022
909,2022-06-28,717.423769,2.689152,3.37,33.770895,84.76177,14.500046,2.8064075,143.770435,132.74,0,6,1,2022
910,2022-06-29,727.046257,2.63208,3.18,30.16259,114.252625,14.384224,2.686083,149.696667,132.1325,0,6,2,2022
911,2022-06-30,724.4907830000001,2.497016,3.08,34.97993,136.12043,14.480875,2.7139575,141.206041,145.220833,0,6,3,2022
912,2022-07-01,714.2922110000001,2.495892,3.31,39.276686,118.066198,14.768148,2.6626885,141.45135,142.42375,0,7,4,2022
913,2022-07-02,664.617298,2.545653,3.31,34.327792,141.279989,14.303977,2.6095085,135.800669,133.495,1,7,5,2022
914,2022-07-03,628.383297,2.52819,3.31,31.877044,169.738636,13.054873,2.605214,117.713907,159.923333,1,7,6,2022
915,2022-07-04,734.80668,2.589601,3.31,33.654235,154.547855,12.785605,2.596271,138.745894,139.164167,0,7,0,2022
916,2022-07-05,766.571561,2.635756,3.08,30.892832,225.298062,12.978128,2.5785035,126.119047,145.299167,0,7,1,2022
917,2022-07-06,763.808544,2.690975,3.03,30.214859,239.507371,13.354295,2.5463755,123.328825,124.202917,0,7,2,2022
918,2022-07-07,756.024233,2.761946,3.38,27.922401,262.402662,13.010434,2.4373715,141.925167,146.732083,0,7,3,2022
919,2022-07-08,760.224594,2.7866,3.42,28.68895,213.687587,12.791632,2.328173,142.238719,148.620833,0,7,4,2022
920,2022-07-09,692.387462,2.828962,3.42,29.544605,142.447902,13.244653,2.3072175,142.96743700000002,138.620833,1,7,5,2022
921,2022-07-10,652.45988,2.759751,3.42,25.726962,108.809345,13.487177,2.3590035,134.897554,157.538333,1,7,6,2022
922,2022-07-11,781.3192929999999,2.611751,3.25,35.055116000000005,116.03675,13.652057,2.4751115,129.830509,155.705,0,7,0,2022
923,2022-07-12,811.265893,2.539739,3.24,40.469665,111.425108,13.848699,2.2409025,112.977839,159.45,0,7,1,2022
924,2022-07-13,827.8657469999999,2.631303,3.27,45.200251,102.756482,14.007046,2.0253295,124.499894,162.2225,0,7,2,2022
925,2022-07-14,836.253736,2.648383,3.29,39.917429,116.829637,13.923997,2.040224,116.990526,147.251667,0,7,3,2022
926,2022-07-15,831.8519100000001,2.673374,3.37,28.895488,158.777046,13.563159,2.103842,119.79117,136.832917,0,7,4,2022
927,2022-07-16,748.6755919999999,2.705963,3.37,27.657279,95.311022,13.475018,2.366765,124.291532,102.445,1,7,5,2022
928,2022-07-17,698.663282,2.662896,3.37,24.822397,113.575338,13.021868,2.5469725,119.443175,115.767917,1,7,6,2022
929,2022-07-18,822.019142,2.814428,3.42,28.152285,156.66989900000002,13.532759,2.5208305,124.971119,142.35375,0,7,0,2022
930,2022-07-19,823.5539679999999,2.829204,3.59,29.545612,174.263867,13.900058,2.5844405000000004,140.863666,147.5375,0,7,1,2022
931,2022-07-20,823.278888,2.741518,3.7,35.792462,117.77922,14.346302,2.5709075,143.302908,138.84375,0,7,2,2022
932,2022-07-21,836.723128,2.732511,3.49,32.246912,158.38849299999998,13.773413,2.5691415,138.824347,133.4525,0,7,3,2022
933,2022-07-22,831.42078,2.819606,3.23,39.444563,170.128578,12.228797,2.5494375,133.084806,155.989583,0,7,4,2022
934,2022-07-23,735.0908469999999,2.751923,3.23,31.539793000000003,119.00001,12.543191,2.5950855,135.730009,136.98625,1,7,5,2022
935,2022-07-24,687.821371,2.762497,3.23,36.022363,85.416444,11.96841,2.6299295000000003,126.98716,158.02,1,7,6,2022
936,2022-07-25,787.872106,2.595959,3.56,32.321097,140.79994200000002,11.945501,2.621472,126.97576,145.6475,0,7,0,2022
937,2022-07-26,824.1856899999999,2.602055,3.51,40.667414,175.352457,11.237299,2.557355,136.690878,148.252917,0,7,1,2022
938,2022-07-27,806.2304869999999,2.705715,3.88,41.599715,131.656283,12.33007,2.5847130000000003,140.470122,169.86,0,7,2,2022
939,2022-07-28,800.373566,2.809977,3.98,48.29275,86.040747,12.730441,2.465097,133.607314,141.50625,0,7,3,2022
940,2022-07-29,793.9892560000001,2.855634,4.2,45.270223,122.783274,13.368623,2.206446,132.005114,129.977917,0,7,4,2022
941,2022-07-30,718.383959,2.842106,4.2,26.649232,196.511086,13.154035,2.191464,120.011918,113.091667,1,7,5,2022
942,2022-07-31,675.414518,2.899071,4.2,23.298001,141.58738200000002,13.01593,2.2567275,132.06027799999998,147.434583,1,7,6,2022
943,2022-08-01,782.700352,3.011649,4.05,38.586411,122.814983,13.510814,2.289437,128.992645,151.294167,0,8,0,2022
944,2022-08-02,800.1033980000001,2.900825,4.17,40.706701,102.307266,13.263917,2.1530615,128.982786,147.85,0,8,1,2022
945,2022-08-03,795.947553,2.866241,4.18,33.659958,129.978587,13.061655,2.194323,131.076273,147.23375,0,8,2,2022
946,2022-08-04,789.62863,2.839557,4.15,32.068973,176.731443,12.910291,2.059251,134.543093,135.24125,0,8,3,2022
947,2022-08-05,772.9642369999999,2.964231,4.26,29.975213,215.403745,12.760834,2.039334,141.400883,135.534167,0,8,4,2022
948,2022-08-06,699.110888,2.945853,4.26,27.475678,166.282095,12.552471,2.2762715,139.05567299999998,123.975417,1,8,5,2022
949,2022-08-07,647.848313,2.94205,4.26,24.317438,132.165089,12.549407,2.220873,135.860083,146.307917,1,8,6,2022
950,2022-08-08,727.75955,2.945593,4.24,31.985724,117.446446,12.508477999999998,2.415589,133.994156,143.9875,0,8,0,2022
951,2022-08-09,746.032089,2.848227,4.12,30.340493,157.29310999999998,12.272683,2.4478205,119.306267,144.777917,0,8,1,2022
