Date,Demanda,GasNatural,Uranio,Hidráulica,Eólica,Otras renovables,Residuos renovables,Solar,value,weekend,CO2,Month,Weekday,Year
2022-11-03,656.576661,2.416916,3.74,34.338858,234.578155,12.438127,2.301681,34.055637000000004,150.442083,0,76.28,11,3,2022
2022-11-04,653.065213,2.503861,3.85,31.244195,241.822564,13.251036,2.3195075000000003,67.847606,124.792083,0,76.36,11,4,2022
2022-11-07,638.369288,2.505836,3.98,33.488663,176.520658,12.492865,2.1458015,79.56692000000001,113.395,0,77.49,11,0,2022
2022-11-08,666.642067,2.235539,4.0,29.488732,238.538701,12.548466,2.2158155,46.124994,132.515417,0,76.06,11,1,2022
2022-11-09,661.158471,1.809632,3.62,33.537729,145.754437,12.515935,2.304005,44.913674,134.783333,0,72.76,11,2,2022
2022-11-10,664.416733,2.099612,3.93,35.518831,76.795974,12.647973,2.3425390000000004,79.44944100000001,121.184167,0,73.05,11,3,2022
2022-11-11,664.842004,1.997271,4.07,28.591747,182.716672,12.605664,2.2790985,60.712644,106.221667,0,75.84,11,4,2022
2022-11-14,652.7852049999999,1.985381,4.06,33.689924,188.686292,12.487814,2.1065885,39.657761,109.656667,0,75.23,11,0,2022
2022-11-15,675.457304,2.04763,4.12,29.9071,348.82698700000003,12.408567,2.1933165,28.577305,103.977083,0,76.65,11,1,2022
2022-11-16,681.362369,2.004843,3.88,31.488751,390.742223,12.088561,2.0580235,18.306722,78.933333,0,73.41,11,2,2022
2022-11-17,679.5630749999999,1.988979,3.82,34.649246,382.246282,11.804442,2.1324805,35.561201,115.67375,0,72.4,11,3,2022
2022-11-18,675.580594,2.01328,3.87,42.878682,256.687916,12.426514,2.1983235,39.906721000000005,67.381667,0,72.47,11,4,2022
2022-11-21,686.869403,1.993499,3.78,42.762093,414.272199,10.218347,2.294069,20.9876,73.356667,0,74.28,11,0,2022
2022-11-22,715.550262,2.038581,3.84,54.204126,419.455841,9.363006,2.3814195,23.960524,90.534167,0,73.87,11,1,2022
2022-11-23,701.7799520000001,2.097996,3.88,62.754153,359.62548200000003,10.373764,2.3948045,30.587255,137.735,0,75.87,11,2,2022
2022-11-24,698.295265,2.085781,3.88,76.13435799999999,178.570023,11.723895,2.3912115,31.327529,141.392917,0,78.69,11,3,2022
2022-11-25,682.494571,2.091503,3.85,69.111113,213.191696,11.821689,2.3014005,61.112019,130.21125,0,78.97,11,4,2022
2022-11-28,689.079656,2.166255,3.61,54.552621,321.15974800000004,12.102378,2.3813385,71.901005,121.54125,0,78.59,11,0,2022
2022-11-29,712.790847,2.170778,3.66,86.81123699999999,191.083962,12.536969,2.2575535,67.70747200000001,151.245833,0,81.39,11,1,2022
2022-11-30,724.575236,2.174156,3.88,87.16094100000001,58.879047,12.735005,2.1615230000000003,47.521207,150.075,0,84.9,11,2,2022
2022-12-01,730.568985,2.116783,3.68,79.99594,156.378323,11.382215,2.2099415,50.64993,127.620417,0,84.88,12,3,2022
2022-12-02,731.708787,2.119294,3.73,85.620832,79.79966499999999,12.023483,2.492053,55.947016000000005,120.021667,0,87.98,12,4,2022
2022-12-05,707.554524,2.098797,3.55,83.981405,130.699769,11.641528,2.27467,15.838018,153.444583,0,87.17,12,0,2022
2022-12-06,645.092755,2.110283,3.35,83.064435,31.124798,12.187191,2.2383035,25.017367,142.304167,0,88.61,12,1,2022
2022-12-07,693.622921,2.068212,3.36,73.030551,46.090637,11.873564,2.2038465,29.340072,122.38625,0,88.19,12,2,2022
2022-12-08,632.2582090000001,2.100914,3.46,67.949323,179.030799,11.434528,2.4424475,17.989674,144.388333,0,88.93,12,3,2022
2022-12-09,671.090521,2.168674,3.36,70.991819,178.337621,11.289695,2.4971115,17.352225000000004,125.01875,0,87.73,12,4,2022
2022-12-12,728.144507,2.143215,3.5,63.982291,343.01304200000004,11.581411,2.335708,16.963130000000003,97.685833,0,89.81,12,0,2022
2022-12-13,732.9036189999999,2.219497,3.41,91.608267,284.919497,11.934693,2.347122,11.901882,81.383333,0,88.99,12,1,2022
2022-12-14,717.2601099999999,2.169851,3.33,110.114294,243.048034,11.410458,2.2015905,24.709302,131.312917,0,86.19,12,2,2022
2022-12-15,712.213971,2.105381,3.23,104.821504,189.904548,12.044634,2.1276680000000003,32.237849000000004,128.615833,0,85.2,12,3,2022
2022-12-16,713.5116750000001,1.959329,3.14,128.288394,139.894584,12.216652,2.1512555000000004,30.97404,133.8225,0,83.68,12,4,2022
2022-12-19,709.450182,1.931144,3.17,89.69488899999999,251.998444,10.747451,2.307096,52.155743,65.406667,0,84.69,12,0,2022
2022-12-20,723.979056,2.047896,3.46,103.660393,283.79850300000004,10.639853,2.2393385,27.53722,64.088333,0,86.87,12,1,2022
2022-12-21,710.964783,2.043715,3.69,112.412767,320.402191,10.451565,2.1649935,32.659596,52.030417,0,85.6,12,2,2022
2022-12-22,694.569031,2.00441,3.63,127.089735,300.017403,9.949846,2.2453285000000003,34.890144,22.340833,0,86.85,12,3,2022
2022-12-23,657.788279,2.019576,3.73,104.53965,261.699618,7.678896,2.4638755,45.419075,36.40625,0,86.85,12,4,2022
2022-12-27,611.56863,1.97062,3.79,130.257465,70.885248,10.390023,2.5909215,68.375697,41.410833,0,86.08,12,1,2022
2022-12-28,629.533183,1.880872,3.68,85.486462,202.990512,7.744126,2.327151,63.705575,16.1875,0,84.13,12,2,2022
2022-12-29,636.8234610000001,1.872917,3.82,87.93127199999999,239.876514,6.860431999999999,2.3033875,34.730016,6.0225,0,82.36,12,3,2022
2022-12-30,623.610426,1.814693,3.88,72.81342,315.507507,6.2748360000000005,2.4256170000000004,38.816446,2.65375,0,79.4,12,4,2022
2023-01-02,617.388314,1.905336,3.88,136.436274,97.541871,9.094917,2.3794275,31.904201,138.786667,0,83.67,1,0,2023
2023-01-03,672.475589,1.906345,3.75,153.684712,72.77421799999999,10.802289,2.594831,57.258828,115.257083,0,80.42,1,1,2023
2023-01-04,685.394642,1.920705,3.66,138.118538,68.619425,10.66745,2.6352040000000003,64.02911399999999,109.185,0,75.4,1,2,2023
2023-01-05,666.697402,1.927616,3.71,143.04825200000002,45.44911,10.719863,2.6505345,63.570606,104.14,0,76.24,1,3,2023
2023-01-06,574.994186,1.891878,3.91,131.057103,85.822356,11.12863,2.6360810000000003,59.636377,23.77375,0,75.55,1,4,2023
2023-01-09,696.785068,1.987697,3.92,102.242106,302.37444,9.236112,2.36384,50.910193,109.39875,0,79.1,1,0,2023
2023-01-10,726.42882,2.010106,3.98,148.95574,211.412213,11.43452,2.4013995,48.419629,83.835417,0,78.38,1,1,2023
2023-01-11,734.476007,2.071874,3.94,145.83885,202.77322,11.745733,2.5035415,38.194538,92.68875,0,76.64,1,2,2023
2023-01-12,738.451509,2.072575,3.94,157.848801,155.51737599999998,11.290622,2.451371,64.52861899999999,88.482917,0,77.76,1,3,2023
2023-01-13,733.389882,2.130666,3.94,161.580609,157.19293900000002,11.223927,2.5226855,58.062177,52.9975,0,77.2,1,4,2023
2023-01-16,750.152203,2.219838,3.94,96.247492,405.240032,6.629664,2.1960565,31.578372,5.09625,0,75.07,1,0,2023
2023-01-17,753.6988349999999,2.266166,3.77,92.862342,393.591187,5.459949,2.1458515,38.22973,21.609583,0,77.21,1,1,2023
2023-01-18,775.578194,2.175945,3.6,101.359423,359.872857,5.431532,2.288903,60.726215,34.513333,0,81.42,1,2,2023
2023-01-19,785.1189840000001,2.261065,3.65,103.888745,377.543164,5.5261450000000005,2.2421185,65.198432,91.2025,0,81.86,1,3,2023
2023-01-20,753.143298,2.356378,3.75,124.733021,277.890885,9.050074,2.3550295,56.101137,58.890833,0,82.6,1,4,2023
2023-01-23,782.738006,2.384535,3.87,129.120944,315.892911,9.418011,1.544056,81.744957,87.447917,0,81.8,1,0,2023
2023-01-24,820.851767,2.301514,3.89,156.813312,240.882267,10.103688,1.4797905,67.745999,93.2525,0,79.62,1,1,2023
2023-01-25,811.589643,2.329605,3.95,163.728905,226.816204,11.05236,1.4754525,80.78999400000001,67.397917,0,82.28,1,2,2023
2023-01-26,812.677273,2.335291,3.95,159.441339,319.444678,10.827322,1.328792,55.917232,45.672083,0,86.81,1,3,2023
2023-01-27,801.409772,2.399124,4.07,140.79197399999998,343.481449,10.104581,1.3762155,83.498498,41.418333,0,86.94,1,4,2023
2023-01-30,790.4152929999999,2.254845,4.09,155.792932,156.58204199999997,11.38058,2.1074895,88.04095500000001,127.073333,0,87.21,1,0,2023
2023-01-31,799.231507,2.262234,4.03,145.877801,212.120133,12.355673,2.365885,91.714357,128.5525,0,90.13,1,1,2023
2023-02-01,797.13818,2.275531,4.13,137.73694,216.715715,12.272255,2.4512005,91.670929,138.460833,0,92.65,2,2,2023
2023-02-02,786.534583,2.337715,4.19,139.000013,115.212647,12.917606,2.6548225000000003,96.67818,138.584583,0,90.65,2,3,2023
2023-02-03,771.439378,2.419961,4.0,143.516445,62.668604,13.209924,2.5778055,101.425628,125.599167,0,90.9,2,4,2023
2023-02-06,769.939218,2.504593,3.83,82.977585,277.445759,12.727219,2.2495185,88.703163,137.36,0,87.96,2,0,2023
2023-02-07,802.741727,2.495864,3.89,126.526151,189.28555,12.760483,2.3138375,43.762921,138.0025,0,87.9,2,1,2023
2023-02-08,800.402335,2.487318,3.79,122.428922,171.442523,12.387268,2.43515,42.34724,144.99625,0,87.59,2,2,2023
2023-02-09,790.017113,4.244033,3.98,106.69579,137.418642,13.146281,2.4556045,81.69148799999999,142.051667,0,88.49,2,3,2023
2023-02-10,786.755179,3.084387,4.02,109.24614,129.162926,13.384989,2.544145,80.714758,131.76,0,90.44,2,4,2023
2023-02-13,759.1567580000001,2.762045,3.91,90.51643,153.701577,12.760753,2.6268800000000003,89.22200699999999,142.902917,0,89.35,2,0,2023
2023-02-14,771.923349,2.828742,3.97,79.243876,217.924355,12.818481,2.5530055000000003,63.448933,145.070833,0,88.62,2,1,2023
2023-02-15,759.9407759999999,3.020293,4.04,86.489607,120.476719,13.196477000000002,2.582394,77.19555,145.805,0,91.51,2,2,2023
2023-02-16,751.913612,2.928955,3.97,89.028775,61.402329,12.805916,2.375356,96.199983,133.559167,0,95.13,2,3,2023
2023-02-17,741.3387190000001,3.072925,3.91,73.415397,135.93462599999998,12.866897000000002,2.4430865,78.92534300000001,128.5625,0,93.33,2,4,2023
2023-02-20,699.6074719999999,3.51579,3.91,67.949908,142.096385,12.368469,2.738415,65.428719,151.427083,0,95.11,2,0,2023
2023-02-21,714.5116879999999,3.401597,3.54,82.598049,76.089322,12.69366,2.7635605,72.512476,144.449583,0,97.12,2,1,2023
2023-02-22,719.053108,3.541857,3.53,82.703299,67.144965,12.479147,2.788943,86.282997,140.568333,0,93.45,2,2,2023
2023-02-23,740.338211,3.455595,3.58,75.090996,150.991098,12.446158,2.7344345,79.019942,148.07875,0,93.84,2,3,2023
2023-02-24,735.928757,3.240142,3.54,91.123428,74.242802,13.233851,2.5608955,103.72191,143.0975,0,94.79,2,4,2023
2023-02-27,763.331468,3.432154,3.66,45.341206,400.719778,12.635282,2.5229765000000004,114.413236,132.68125,0,96.9,2,0,2023
2023-02-28,768.8393440000001,3.232966,3.7,63.229204,319.419038,12.710447,2.520084,122.623749,145.91125,0,95.88,2,1,2023
2023-03-01,785.12032,3.281221,3.72,83.185233,185.982497,13.362575,2.6315155,121.401362,142.09125,0,93.8,3,2,2023
2023-03-02,790.8665649999999,3.155274,3.63,84.935093,212.236615,13.346775,2.640593,124.716307,142.555417,0,90.1,3,3,2023
2023-03-03,767.731892,2.910314,3.74,83.076151,182.709582,13.023279,2.561736,130.174911,138.569167,0,89.27,3,4,2023
2023-03-06,734.793311,2.955526,3.55,84.38493,151.17276,11.511648,2.5628215,52.765749,120.986667,0,89.96,3,0,2023
2023-03-07,730.3985720000001,2.940336,3.34,49.034525,335.77173200000004,10.94032,2.5716415,73.016633,98.929583,0,92.87,3,1,2023
2023-03-08,720.667063,2.753031,3.37,52.829166,392.36245,10.756688,2.4458395,61.647536,73.592917,0,94.76,3,2,2023
2023-03-09,711.070917,2.565177,3.33,50.356219,414.816793,9.85305,2.3429725,56.470827,42.710417,0,95.4,3,3,2023
2023-03-10,684.331262,2.565177,3.21,43.979398,393.123535,8.969121999999999,2.1855205,105.649115,30.032083,0,96.83,3,4,2023
2023-03-13,653.788857,2.719526,3.38,51.467414,290.49694,8.541941000000001,2.2227675,106.176197,61.509167,0,92.99,3,0,2023
2023-03-14,664.603433,2.928988,3.3,60.754528,259.739534,8.703576,2.182219,131.997102,132.675,0,89.73,3,1,2023
2023-03-15,665.094794,3.054747,3.21,93.740264,93.596717,9.792909,2.543467,146.009874,87.830833,0,86.65,3,2,2023
2023-03-16,666.473446,2.924158,3.22,65.351846,234.047402,9.917936,2.456624,127.048555,70.2675,0,85.27,3,3,2023
2023-03-17,664.5452439999999,3.388191,3.29,61.002634,287.537445,9.463549,2.419799,94.119404,101.61375,0,85.57,3,4,2023
2023-03-20,636.83737,3.418674,3.25,82.665952,76.375844,10.283145,2.081983,145.66976599999998,119.33875,0,85.18,3,0,2023
2023-03-21,662.764422,3.181102,3.33,82.150868,61.36311,10.086413,2.1001815,143.28855,101.2175,0,87.38,3,1,2023
2023-03-22,660.054871,3.200873,3.19,70.65021899999999,130.482132,9.935223,2.100545,143.77981,83.838333,0,86.63,3,2,2023
2023-03-23,659.9537290000001,3.085577,2.72,60.49154,207.050564,9.723152,2.205273,133.450515,59.154583,0,90.18,3,3,2023
2023-03-24,660.0476160000001,3.211442,2.73,57.790367,257.970549,9.294741,2.305429,97.057753,39.038333,0,85.4,3,4,2023
2023-03-27,637.91904,3.180461,2.82,70.232582,169.080083,9.036469,2.2942465000000003,142.766831,111.910833,0,88.13,3,0,2023
2023-03-28,650.113355,3.050383,2.84,83.37802599999999,109.804944,9.886174,2.1939185,153.003335,68.905417,0,89.4,3,1,2023
2023-03-29,651.653466,3.056393,2.88,62.544293,212.298152,9.315155,2.2088245,139.073956,31.109583,0,90.02,3,2,2023
2023-03-30,654.7893220000001,3.144311,2.9,56.837025,262.593325,7.625108,2.247321,124.863254,16.52625,0,90.8,3,3,2023
2023-03-31,654.057795,3.052885,2.88,51.137352,374.843649,4.793931,2.363114,100.028879,33.994167,0,91.75,3,4,2023
2023-04-03,632.989144,3.068116,2.98,69.338463,167.52915299999998,6.319733,2.3472755000000003,152.665982,56.205417,0,96.0,4,0,2023
2023-04-04,644.854675,3.011061,2.84,54.994271,252.309335,7.062718,2.428985,132.644091,104.085,0,94.98,4,1,2023
2023-04-05,633.268642,3.036243,2.7,77.055246,136.360959,9.425384,2.462228,164.47531,89.653333,0,97.01,4,2,2023
2023-04-06,558.539632,3.096493,2.69,59.193053,125.826527,9.72626,2.3354885,157.645895,83.206667,0,96.75,4,3,2023
2023-04-11,625.0449570000001,3.205645,2.87,62.816827,134.741801,10.063116,2.3245745,163.21931700000002,38.897083,0,97.47,4,1,2023
2023-04-12,653.068411,3.15936,2.81,37.23259,311.442352,8.932375,2.416618,122.101022,56.995417,0,96.27,4,2,2023
2023-04-13,651.635993,3.059535,2.91,44.01659,262.545941,8.339878,1.7912675,144.109422,46.725,0,94.39,4,3,2023
2023-04-14,656.698708,3.100043,2.84,42.663547,302.987927,7.389390000000001,1.7106975,133.833181,21.76875,0,94.11,4,4,2023
2023-04-17,628.0477,3.200312,2.86,50.962484,205.074175,8.004932,1.5743685,172.24505299999998,96.190417,0,92.91,4,0,2023
2023-04-18,648.656728,3.225837,2.81,52.281094,191.2222,9.248379000000002,1.548507,170.83140500000002,113.477083,0,95.15,4,1,2023
2023-04-19,649.842209,3.201318,2.73,52.656707,126.356214,9.961604,1.5988385,160.152477,108.28375,0,94.39,4,2,2023
2023-04-20,651.133482,2.970875,2.7,58.800943,76.04529099999999,9.65285,1.660623,161.907097,100.897917,0,91.74,4,3,2023
2023-04-21,645.0805429999999,2.961826,2.61,57.165803,149.872858,10.658263000000002,1.6577255,130.296504,78.777083,0,89.86,4,4,2023
2023-04-24,626.399688,2.869779,2.53,48.361952,115.942316,10.674769,1.6915425,173.10667900000004,90.949167,0,88.56,4,0,2023
2023-04-25,651.973456,2.808095,2.46,48.457325,129.083793,11.515058000000002,1.65654,171.82879599999998,108.734167,0,86.81,4,1,2023
2023-04-26,655.5024540000001,2.847781,2.52,62.401308,62.328013,11.785896,1.6315305,172.792724,109.05,0,86.24,4,2,2023
2023-04-27,660.38549,2.819204,2.58,66.415713,59.637465,12.054774,1.69595,145.694783,107.893333,0,86.68,4,3,2023
2023-04-28,654.43437,2.851461,2.61,66.619584,124.83154,12.580862,1.622282,121.763062,83.425833,0,87.65,4,4,2023
2023-05-01,515.985565,2.860376,2.47,42.4121,126.717122,9.7192,1.43305,148.994443,108.396667,0,85.63,5,0,2023
2023-05-02,615.110269,2.746092,2.37,53.8157,95.081825,11.12801,1.38195,149.40623,84.3025,0,88.52,5,1,2023
2023-05-03,667.339483,2.735453,2.45,48.340300000000006,195.660654,11.30971,1.35975,137.582084,90.399167,0,85.15,5,2,2023
2023-05-04,671.886084,2.710332,2.51,52.8956,168.65185699999998,11.79771,1.67295,150.554307,100.823333,0,84.5,5,3,2023
2023-05-05,665.860089,2.716783,2.68,56.5541,92.107615,12.21711,1.7253,174.604196,91.42625,0,84.96,5,4,2023
2023-05-08,649.272328,2.679281,2.64,53.785,114.699501,11.68921,1.1559,164.506597,89.482917,0,85.59,5,0,2023
2023-05-09,673.9177070000001,2.499895,2.76,47.9906,176.843916,11.59461,1.15625,159.148677,82.768333,0,87.51,5,1,2023
2023-05-10,654.728611,2.562649,2.76,51.3338,196.092763,11.59381,1.1088,179.391751,81.73125,0,89.06,5,2,2023
2023-05-11,648.7941850000001,2.583508,2.62,52.0171,208.902579,11.56731,1.163,166.49167,74.137083,0,88.57,5,3,2023
2023-05-12,647.9830330000001,2.488633,2.65,49.4631,206.318571,11.30382,1.163,153.127872,51.123333,0,88.93,5,4,2023
2023-05-15,620.530774,2.485395,2.65,40.6447,240.456943,10.37771,1.16515,164.491124,42.477083,0,87.14,5,0,2023
2023-05-16,639.2684790000001,2.555812,2.5,38.5009,302.49760200000003,10.09771,1.1116,173.370686,49.579167,0,88.93,5,1,2023
2023-05-17,631.986499,2.527017,2.59,39.5822,327.114376,10.34181,1.1645,130.350227,51.758333,0,88.04,5,2,2023
2023-05-18,639.706858,2.553001,2.51,43.0387,291.659675,10.30581,1.21555,138.369921,60.2725,0,89.65,5,3,2023
2023-05-19,635.837158,2.540089,2.53,45.4059,273.566105,10.48742,1.4146,145.863109,45.269583,0,89.43,5,4,2023
2023-05-22,633.225488,2.505366,2.73,58.9126,163.38466200000002,11.00051,1.1372,80.38297000000001,83.776667,0,87.25,5,0,2023
2023-05-23,645.565352,2.586435,2.79,49.7687,183.485746,11.13011,1.21085,79.839465,85.226667,0,85.8,5,1,2023
2023-05-24,639.56718,2.659774,2.69,48.9835,147.35281099999995,11.48041,1.32645,122.435147,75.88375,0,84.79,5,2,2023
2023-05-25,640.728355,2.610458,2.64,43.2906,200.653827,11.05631,1.9929,136.767077,65.545833,0,82.63,5,3,2023
2023-05-26,625.4575259999999,2.545363,2.57,41.6624,210.3925,10.79782,2.28275,102.242471,86.415833,0,83.13,5,4,2023
2023-05-29,610.504707,2.688613,2.57,50.8219,58.580648,11.761209999999998,2.397725,115.868949,92.531667,0,83.0,5,0,2023
